# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
874           	6.358637e+02
875           	6.358676e+02
876           	6.358715e+02
877           	6.358753e+02
878           	6.358791e+02
879           	6.358829e+02
880           	6.358867e+02
881           	6.358904e+02
882           	6.358942e+02
883           	6.358978e+02
884           	6.359015e+02
885           	6.359051e+02
886           	6.359087e+02
887           	6.359123e+02
888           	6.359159e+02
889           	6.359194e+02
890           	6.359229e+02
891           	6.359264e+02
892           	6.359298e+02
893           	6.359332e+02
894           	6.359366e+02
895           	6.359400e+02
896           	6.359434e+02
897           	6.359467e+02
898           	6.359500e+02
899           	6.359533e+02
900           	6.359565e+02
901           	6.359597e+02
902           	6.359629e+02
903           	6.359661e+02
904           	6.359693e+02
905           	6.359724e+02
906           	6.359755e+02
907           	6.359786e+02
908           	6.359817e+02
909           	6.359847e+02
910           	6.359877e+02
911           	6.359907e+02
912           	6.359937e+02
913           	6.359967e+02
914           	6.359996e+02
915           	6.360025e+02
916           	6.360054e+02
917           	6.360082e+02
918           	6.360111e+02
919           	6.360139e+02
920           	6.360167e+02
921           	6.360195e+02
922           	6.360223e+02
923           	6.360250e+02
924           	6.360277e+02
925           	6.360304e+02
926           	6.360331e+02
927           	6.360358e+02
928           	6.360384e+02
929           	6.360410e+02
930           	6.360436e+02
931           	6.360462e+02
932           	6.360488e+02
933           	6.360513e+02
934           	6.360539e+02
935           	6.360564e+02
936           	6.360589e+02
937           	6.360613e+02
938           	6.360638e+02
939           	6.360662e+02
940           	6.360687e+02
941           	6.360711e+02
942           	6.360734e+02
943           	6.360758e+02
944           	6.360782e+02
945           	6.360805e+02
946           	6.360828e+02
947           	6.360851e+02
948           	6.360874e+02
949           	6.360896e+02
950           	6.360919e+02
951           	6.360941e+02
952           	6.360963e+02
953           	6.360985e+02
954           	6.361007e+02
955           	6.361029e+02
956           	6.361050e+02
957           	6.361071e+02
958           	6.361093e+02
959           	6.361114e+02
960           	6.361135e+02
961           	6.361155e+02
962           	6.361176e+02
963           	6.361196e+02
964           	6.361216e+02
965           	6.361237e+02
966           	6.361257e+02
967           	6.361276e+02
968           	6.361296e+02
969           	6.361316e+02
970           	6.361335e+02
971           	6.361354e+02
972           	6.361373e+02
973           	6.361392e+02
974           	6.361411e+02
975           	6.361430e+02
976           	6.361448e+02
977           	6.361467e+02
978           	6.361485e+02
979           	6.361503e+02
980           	6.361521e+02
981           	6.361539e+02
982           	6.361557e+02
983           	6.361574e+02
984           	6.361592e+02
985           	6.361609e+02
986           	6.361626e+02
987           	6.361643e+02
988           	6.361660e+02
989           	6.361677e+02
990           	6.361694e+02
991           	6.361710e+02
992           	6.361727e+02
993           	6.361743e+02
994           	6.361760e+02
995           	6.361776e+02
996           	6.361792e+02
997           	6.361808e+02
998           	6.361823e+02
999           	6.361839e+02
1000          	6.361855e+02
1001          	6.361870e+02
1002          	6.361885e+02
1003          	6.361900e+02
1004          	6.361916e+02
1005          	6.361930e+02
1006          	6.361945e+02
1007          	6.361960e+02
1008          	6.361975e+02
1009          	6.361989e+02
1010          	6.362004e+02
1011          	6.362018e+02
1012          	6.362032e+02
1013          	6.362046e+02
1014          	6.362060e+02
1015          	6.362074e+02
1016          	6.362088e+02
1017          	6.362102e+02
1018          	6.362115e+02
1019          	6.362129e+02
1020          	6.362142e+02
1021          	6.362156e+02
1022          	6.362169e+02
1023          	6.362182e+02
1024          	6.362195e+02
1025          	6.362208e+02
1026          	6.362221e+02
1027          	6.362234e+02
1028          	6.362246e+02
1029          	6.362259e+02
1030          	6.362271e+02
1031          	6.362284e+02
1032          	6.362296e+02
1033          	6.362308e+02
1034          	6.362320e+02
1035          	6.362332e+02
1036          	6.362344e+02
1037          	6.362356e+02
1038          	6.362368e+02
1039          	6.362379e+02
1040          	6.362391e+02
1041          	6.362402e+02
1042          	6.362414e+02
1043          	6.362425e+02
